oid,cid,idn,tna,rnk,tid,oei,oli,eag,lag,rid,lng,lat,cnm,cxi,ctno,aka,eid,idr,iid,tdf,flg
occ:486412,col:48694,Ruehleia bedheimensis n. gen. n. sp.,Ruehleia bedheimensis,3,txn:65100,Norian,,227.3,205.7,ref:12994,10.55,50.383301,"Grossen Gleichberg, Römhild",136,,Grossen-Gleichberg,rei:12366,,,,
occ:486413,col:48694,Halticosaurus liliensterni n. sp.,Liliensternus liliensterni,3,txn:56380,Norian,,227.3,205.7,ref:13767,10.55,50.383301,"Grossen Gleichberg, Römhild",136,,Grossen-Gleichberg,,,var:56380,recombined as,
occ:487127,col:48830,? Theropoda indet.,Theropoda,25,txn:38513,Late Triassic,Early Jurassic,237.0,174.7,ref:13013,37.8167,8.9833,"Ambo Springs, UCMP V-98026",2,,,,,,,
occ:487269,col:48873,Sauropoda indet.,Sauropoda,25,txn:38653,Norian,Rhaetian,227.3,201.4,ref:13035,101.983299,16.3333,Khok Hin Poeng (Nam Phong),44,,,,,,,
occ:490747,col:49499,Gojirasaurus quayi n. gen. n. sp.,Gojirasaurus quayi,3,txn:65490,Norian,,227.3,205.7,ref:7058,-103.379997,35.365276,"UCM Loc. 82021, Revuelto Creek Local Fauna",136,,,rei:12600,,,,
occ:490753,col:49499,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:13246,-103.379997,35.365276,"UCM Loc. 82021, Revuelto Creek Local Fauna",136,,,,,,,
occ:490755,col:49500,Coelophysidae indet.,Coelophysidae,9,txn:55478,Norian,,227.3,205.7,ref:75605,-109.833298,35.033298,"Inadvertent Hills, UCMP V82250",136,,"Dinosaur Hill, PFV 40, Fossil Cove, Bolt Quarry, FMNH 83-3, PEFO 85119",rei:37914,,,,
occ:491743,col:49654,Liliensternus airelensis n. sp.,Lophostropheus airelensis,3,txn:56381,Rhaetian,Hettangian,205.7,199.5,ref:13302,1.083333,49.216667,Airel Quarry,2,,,rei:12681,,var:56381,recombined as,
occ:497884,col:50302,cf. Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:13507,8.983333,49.0,Baiselsberg tracksite,136,,,,,,,I
occ:497885,col:50303,cf. Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:13508,9.83333,48.916672,Rühlenbach tracksite,136,,,,,,,I
occ:504253,col:47803,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:14199,8.451944,47.706112,"Breitelen, Hallau layers d & e",136,,"Unter-Hallau, Hallau-Bratelen; Hallau Bratelen",rei:19707,,,,
occ:513187,col:39671,Coelophysis sp.,Coelophysis,5,txn:38520,Late Triassic,,237.0,201.4,ref:13103,-101.133301,33.5,"Davidson Creek, UCMP V6333",44,,,,,,,
occ:513479,col:51970,Thecodontosaurus antiquus n. sp.,Thecodontosaurus antiquus,3,txn:56627,Rhaetian,,205.7,201.4,ref:14071,-2.616667,51.469166,"Durdham Down, Quarry Steps",135,,"Redland, Derdham",rei:28133,,,,
occ:513485,col:51970,Agrosaurus macgillivrayi n. gen. n. sp.,Prosauropoda,25,txn:38634,Rhaetian,,205.7,201.4,ref:53449,-2.616667,51.469166,"Durdham Down, Quarry Steps",135,,"Redland, Derdham",,3.0,txn:64396,species not entered,
occ:513496,col:51979,Grallator (Eubrontes) giganteus,Eubrontes giganteus,3,txn:67402,Rhaetian,,205.7,201.4,ref:27923,12.56667,56.200001,"Gustaf Adolf coal mine, Höganäs tracks",135,,Hoganas,rei:20863,,var:131087,recombined as,IF
occ:513572,col:52014,Coloradia brevis n. gen. n. sp.,Coloradisaurus brevis,3,txn:66680,Norian,,227.3,205.7,ref:13923,-68.216667,-29.733334,E of Cerro Rajado,136,,Coloradisaurus holotype,,,var:66680,recombined as,
occ:513603,col:52032,Riojasaurus incertus n. gen. n. sp.,Riojasaurus incertus,3,txn:56585,Norian,,227.3,205.7,ref:13920,-67.933327,-29.783501,"ruta 26, Los Colorados",136,,La Esquina,,,,,
occ:513604,col:52032,Prosauropoda indet.,Prosauropoda,25,txn:38634,Norian,,227.3,205.7,ref:23520,-67.933327,-29.783501,"ruta 26, Los Colorados",136,,La Esquina,rei:13259,,,,
occ:513907,col:52086,Syntarsus sp.,Syntarsus,5,txn:38525,Rhaetian,Hettangian,205.7,199.5,ref:13958,-111.302223,35.931389,"MNA 854-1, Ward Terrace",2,,,,,,,
occ:515173,col:52168,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:55930,-103.639397,34.976601,Mesa Redonda tracksite [general],136,,,,,,,I
occ:517568,col:52494,,Grallator tenuis,3,txn:67368,Late Triassic,,237.0,201.4,ref:14120,-76.803864,40.158424,Yocumtown tracksite,44,,,,,,,IF
occ:517569,col:52494,Anchisauripus sillimani,Eubrontes sillimani,3,txn:67392,Late Triassic,,237.0,201.4,ref:14120,-76.803864,40.158424,Yocumtown tracksite,44,,,,,var:67393,recombined as,IF
occ:517570,col:52495,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75613,-103.379997,35.365276,"NMMNH Loc. 00176, Revuelto Creek",136,,NMMNH L-00176,rei:37905,,,,
occ:517571,col:52496,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75613,-109.79512,35.087524,"Chinde Point North 2, PFV 18",136,,"PEFO 85099, UCMP V84255, Dinosaur Hollow E, Chinde Point N2",rei:37903,,,,
occ:517572,col:52497,Theropoda indet.,Theropoda,25,txn:38513,Lacian,,227.3,215.38,ref:75613,-103.488297,35.159779,"NMMNH Loc. 00073, Barranca Creek",136,,NMMNH L-00073,rei:37906,,,,
occ:517573,col:52498,Coelurus bauri,Coelophysis bauri,3,txn:54212,Norian,,227.3,205.7,ref:9090,-106.339478,36.205296,Arroyo Seco 1,136,,"Coelophysis type site, Cope",,,var:54212,recombined as,
occ:517574,col:47126,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:29943,-106.466667,36.316666,"Canjilon Quarry, UCMP V2816",136,,,,,,,
occ:517575,col:39160,Saurischia indet.,Saurischia,25,txn:38505,Norian,,227.3,205.7,ref:15399,-109.462486,34.43742,"Placerias Quarry, UCMP A269",136,,,rei:15604,,,,
occ:517583,col:52496,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:14122,-109.79512,35.087524,"Chinde Point North 2, PFV 18",136,,"PEFO 85099, UCMP V84255, Dinosaur Hollow E, Chinde Point N2",,,,,
occ:517592,col:52499,Revueltosaurus hunti,Krzyzanowskisaurus hunti,3,txn:69055,Norian,,227.3,205.7,ref:31634,-109.316704,34.533298,"Blue Hills 1, UCMP V7307, V7308",136,,St. Johns I,rei:22711,,var:69055,recombined as,
occ:517598,col:52500,Dinosauria indet.,Dinosauria,25,txn:52775,Norian,,227.3,205.7,ref:14122,-109.800003,34.866699,"Jasper Forest S, UCMP V82041",136,,"PFV 167, PEFO 85070/85071, SMU 232, MNA 302/42 & 302/43",,,,,
occ:517621,col:52498,Coelurus longicollis n. sp.,Coelophysis bauri,3,txn:54212,Norian,,227.3,205.7,ref:9090,-106.339478,36.205296,Arroyo Seco 1,136,,"Coelophysis type site, Cope",,,txn:54211,,
occ:517622,col:52498,Tanystropheus willistoni n. sp.,Coelophysis bauri,3,txn:54212,Norian,,227.3,205.7,ref:17157,-106.339478,36.205296,Arroyo Seco 1,136,,"Coelophysis type site, Cope",,,txn:66655,,
occ:518725,col:52740,,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,3 km east-southeast of Aguada de la Peña,137,,"PVL 2558, Ischigualasto",,,,,
occ:518726,col:52741,Herrerasaurus ischigualastensis n. gen. n. sp.,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,Valle Pintado,137,,"Herrerasaurus type, Ischigualasto, Aguada de la Peña",,,,,
occ:518727,col:52742,,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,Arroyo de la Pintada,137,,"Aguada de la Peña, Ischigualasto, PVL 2045",,,,,
occ:518730,col:52743,Theropoda indet.,Theropoda,25,txn:38513,Late Triassic,,237.0,201.4,ref:65740,-68.699997,-29.216669,3 km north of Aguada de la Peña,44,,"Ischigualasto, PVL 2264",rei:38232,,,,
occ:518731,col:52744,,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,Ischigualasto Valley (MLP),137,,,,,,,
occ:518732,col:52745,Ischisaurus cattoi n. gen. n. sp.,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,3.7 km east-southeast of Aguada de la Peña (MACN),137,,"Ischisaurus type, Ischigualasto",,,txn:58914,,
occ:518733,col:52746,Ischisaurus cattoi,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:11823,-68.699997,-29.216669,4 km east-southeast of Aguada de la Peña,137,,"Ischigualasto, MLP",,,txn:58914,,
occ:518738,col:52748,Saurischia indet.,Saurischia,25,txn:38505,Carnian,,237.0,227.3,ref:60797,-68.699997,-29.216669,3.5 km east-southeast of Aguada de la Peña,137,,"Ischigualasto, PVL 2559",rei:32905,,,,
occ:519917,col:52907,Frenguellisaurus ischigualastensis n. gen. n. sp.,Herrerasaurus ischigualastensis,3,txn:55000,Carnian,,237.0,227.3,ref:13756,-67.916664,-30.083332,"left bank, Río La Chilca, Ischigualasto",137,,,,,txn:66349,,
occ:527467,col:53829,Plateosaurus sp.,Plateosaurus,5,txn:38644,Rhaetian,,205.7,201.4,ref:14493,-0.810833,53.034721,Staple Pit,135,,,,,,,
occ:528637,col:54006,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 1,136,,,,,,,
occ:528638,col:54007,Eucoelophysis baldwini n. gen. n. sp.,Eucoelophysis baldwini,3,txn:68126,Norian,,227.3,205.7,ref:14776,-106.446297,36.313,Orphan Mesa Loc. 3,136,,Cross Quarry,rei:13624,,,,
occ:528639,col:54008,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 2,136,,,,,,,
occ:528640,col:54009,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 5,136,,,,,,,
occ:528641,col:54010,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 6,136,,,,,,,
occ:528642,col:54011,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 8,136,,,,,,,
occ:528643,col:54012,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 9,136,,,,,,,
occ:528644,col:54013,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 12,136,,,,,,,
occ:528645,col:54014,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:14598,-106.446297,36.313,Orphan Mesa Loc. 13,136,,,,,,,
occ:530240,col:54144,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14637,-75.43,40.224167,Graterford tracksite,136,,SMP locality 164,,,txn:68466,,IF
occ:530241,col:54144,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:14637,-75.43,40.224167,Graterford tracksite,136,,SMP locality 164,,,,,I
occ:530242,col:54144,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:65944,-75.43,40.224167,Graterford tracksite,136,,SMP locality 164,rei:34815,,,,I
occ:530454,col:54167,,Coelophysis bauri,3,txn:54212,Norian,,227.3,205.7,ref:14598,-106.339478,36.205296,Arroyo Seco 2,136,,"Coelophysis type site, Cope",,,,,
occ:530455,col:54168,,Coelophysis bauri,3,txn:54212,Norian,,227.3,205.7,ref:14598,-106.874496,36.339298,Gallina Canyon,136,,"Coelophysis type site, Cope",,,,,
occ:534097,col:55259,cf. Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:65919,-108.914368,38.646606,Alabaster Box Mine tracksite,136,,Gateway,rei:20873,,,,I
occ:534098,col:55259,Anomoepodidae indet.,Anomoepodidae,9,txn:52874,Norian,,227.3,205.7,ref:14750,-108.914368,38.646606,Alabaster Box Mine tracksite,136,,Gateway,,,,,IF
occ:534099,col:55259,? Pseudotetrasauropus sp.,Pseudotetrasauropus,5,txn:77385,Norian,,227.3,205.7,ref:14750,-108.914368,38.646606,Alabaster Box Mine tracksite,136,,Gateway,,,,,IF
occ:534105,col:55259,Prosauropoda indet.,Prosauropoda,25,txn:38634,Norian,,227.3,205.7,ref:14750,-108.914368,38.646606,Alabaster Box Mine tracksite,136,,Gateway,,,,,
occ:534612,col:55316,Coelurosaurichnus grancieri n. sp.,Coelurosaurichnus grancieri,3,txn:68203,Carnian,,237.0,227.3,ref:14684,4.15,44.450001,Payzac (F2),137,,Salindre,,,,,I
occ:534736,col:55321,Plateosaurus sp.,Plateosaurus,5,txn:38644,Rhaetian,,205.7,201.4,ref:33897,10.68333,52.066669,"Langeberge, Hedeper",135,,,rei:28999,,,,
occ:534770,col:51970,Asylosaurus yalensis n. gen. n. sp.,Asylosaurus yalensis,3,txn:153776,Rhaetian,,205.7,201.4,ref:30681,-2.616667,51.469166,"Durdham Down, Quarry Steps",135,,"Redland, Derdham",rei:22026,,,,
occ:534771,col:51970,Anchisauria indet.,Anchisauria,25,txn:68582,Rhaetian,,205.7,201.4,ref:30681,-2.616667,51.469166,"Durdham Down, Quarry Steps",135,,"Redland, Derdham",rei:22027,,,,
occ:534998,col:55365,Prosauropoda indet.,Prosauropoda,25,txn:38634,Norian,,227.3,205.7,ref:14872,12.454604,46.309559,Val Scandolier tracksite,136,,"Parco delle Dolomiti Fruiliane, Cimolais, Scandoler Valley",,,,,
occ:534999,col:55366,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:14872,12.483277,46.327412,Ciol del Tramontin tracksite,136,,Parco delle Dolomiti Fruiliane,,,,,
occ:535000,col:55367,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:14872,12.601133,46.307098,Ciol della Fratta A tracksite,136,,Parco delle Dolomiti Fruiliane,,,,,
occ:535860,col:55410,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-75.033501,40.548599,Nishisakawick Creek (tracksite),136,,Nishisackawick,,,txn:68466,,IF
occ:535861,col:55411,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-75.063301,40.5275,Little Nishisakawick Creek (tracksite),136,,Nishisackawick,,,txn:68466,,IF
occ:535862,col:55412,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-74.106667,40.826389,Lyndhurst-Rutherford tracksite,136,,,,,txn:68466,,IF
occ:535863,col:55413,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:12444,-76.75,40.1525,"Scott & Sons Quarry tracksite, Goldsboro (USNM)",136,,,,,txn:68466,,IF
occ:535867,col:55414,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-77.057899,40.001499,Trostle Quarry (tracks),136,,"York Springs, Gettysburg, South Confederate Avenue bridge",,,txn:68466,,IF
occ:535873,col:55415,Atreipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-75.45639,40.1525,Arcola tracksite,136,,,,,txn:68466,,IF
occ:535877,col:55416,Atreipus acadianus n. sp.,Grallator tenuis,3,txn:67368,Carnian,,237.0,227.3,ref:14907,-64.616669,45.200001,Paddy's Island tracksite,137,,Paddy Island,,,txn:68461,,IF
occ:535880,col:55417,Coelurosaurichnus metzneri n. sp.,Grallator tuberosus,3,txn:67394,Carnian,,237.0,227.3,ref:45225,10.6167,49.483299,Altselingsback tracksite,137,,,,,var:68462,,IF
occ:535881,col:55418,Anchisauripus sillimani,Eubrontes sillimani,3,txn:67392,Norian,,227.3,205.7,ref:14907,-74.190002,40.752777,Newark tracksite,136,,,,,var:67393,recombined as,IF
occ:535882,col:55418,Anchisauripus tuberosus,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:14907,-74.190002,40.752777,Newark tracksite,136,,,,,var:67395,recombined as,IF
occ:535883,col:55418,Atreipus sp.,Atreipus,5,txn:68367,Norian,,227.3,205.7,ref:14907,-74.190002,40.752777,Newark tracksite,136,,,,,,,IF
occ:535884,col:55419,Atreipus sp.,Atreipus,5,txn:68367,Norian,,227.3,205.7,ref:14907,-75.454445,40.225555,"Fisher's Quarry (tracks), Graterford",136,,,,,,,IF
occ:536062,col:55442,Sacisaurus agudoensis n. gen. n. sp.,Sacisaurus agudoensis,3,txn:119885,Norian,,227.3,205.7,ref:26809,-53.233334,-29.633333,"Agudo, Sacisaurus site",136,,,rei:20515,,,,
occ:536068,col:55446,,Guaibasaurus candelariensis,3,txn:66571,Norian,,227.3,205.7,ref:14939,-53.446667,-29.5625,"Faxinal do Soturno, Linha São Luiz",136,,,,,,,
occ:536422,col:55412,Grallator spp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:14907,-74.106667,40.826389,Lyndhurst-Rutherford tracksite,136,,,,,,,I
occ:536423,col:55412,Anchisauripus spp.,Anchisauripus,5,txn:64083,Norian,,227.3,205.7,ref:14907,-74.106667,40.826389,Lyndhurst-Rutherford tracksite,136,,,,,,,IF
occ:536424,col:55412,Coelurosaurichnus <sp. 2.>,Coelurosaurichnus,5,txn:68186,Norian,,227.3,205.7,ref:55918,-74.106667,40.826389,Lyndhurst-Rutherford tracksite,136,,,rei:31549,,,,I
occ:536429,col:55492,Gigandipus milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:12444,-75.095001,40.568611,"Smith Clark's quarry, Milford (unit O)",136,,,,,var:68465,,IF
occ:536430,col:55493,Atreipus cf. milfordensis,Grallator tuberosus,3,txn:67394,Norian,,227.3,205.7,ref:83015,-79.668999,36.540901,Solite Corporation Quarry (YPM coll),136,,"Virginia Solite Quarry, CB1, Leaksville Junction",rei:40229,,txn:68466,,IF
occ:536599,col:55526,? Dinosauria indet.,Dinosauria,25,txn:52775,Carnian,,237.0,227.3,ref:14991,-79.281944,35.56028,Pomona Terra-cotta (Pomona A),137,,Pomona Pipe Products Co. clay pit,,,,,
occ:538678,col:56018,Kholumolumo ellenbergerorum n. gen. n. sp.,Kholumolumo ellenbergerorum,3,txn:423012,Norian,,227.3,205.7,ref:72974,27.516701,-30.2167,Thotobolo ea 'Ma-beata (zone A/4),136,,"Maphutseng Bone Bed, Euskelosaurus cemetery",rei:39642,,,,
occ:538681,col:56020,Deuterotrisauropus socialis n. gen. n. sp.,Grallator socialis,3,txn:133336,Norian,Rhaetian,227.3,201.4,ref:28154,27.516701,-30.2167,Maphutseng II tracksite (zone A/4),44,,Maphutseng-Majakaneng,rei:20931,,var:133336,recombined as,IF
occ:538683,col:56020,Trisauropodiscus aviforma n. sp.,Trisauropodiscus aviforma,3,txn:133339,Norian,Rhaetian,227.3,201.4,ref:28154,27.516701,-30.2167,Maphutseng II tracksite (zone A/4),44,,Maphutseng-Majakaneng,rei:20932,,,,IF
occ:538697,col:56029,cf. Otozoum sp.,Otozoum,5,txn:64089,Norian,,227.3,205.7,ref:15109,27.610001,-29.358334,Phuthiatsana tracksite (zone A/3),136,,"Phutiatsana, Thaba-Bosiu",,,,,IF
occ:538698,col:56029,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:15109,27.610001,-29.358334,Phuthiatsana tracksite (zone A/3),136,,"Phutiatsana, Thaba-Bosiu",,,,,
occ:538699,col:56030,Pseudotetrasauropus bipedoida n. gen. n. sp.,Pseudotetrasauropus bipedoida,3,txn:133313,Norian,,227.3,205.7,ref:28154,27.549999,-30.364445,Libataolong tracksite,136,,"LB1, LB2",rei:22146,,,,IF
occ:538738,col:56047,aff. Thyreophora indet.,Thyreophora,25,txn:52777,Alaunian,,215.38,211.18,ref:15111,6.211,49.811001,Medernach bonebed,136,,Larochette,,,,,
occ:539206,col:56156,Lessemsaurus sauropoides n. gen. n. sp.,Lessemsaurus sauropoides,3,txn:68588,Norian,,227.3,205.7,ref:15138,-66.083298,-30.4167,Paraje La Esquina,136,,Lessemsaurus type site,,,,,
occ:539478,col:56188,,Saturnalia tupiniquim,3,txn:68124,Carnian,Norian,237.0,205.7,ref:15151,-53.774166,-29.697779,"Wald Sanga, Huene Loc. 1 (5m)",44,,"Saturnalia holotype site, Waldsanga, Sanga do Mato",,,,,
occ:544692,col:57011,Agialopous sp.,Grallator,5,txn:64079,Norian,Rhaetian,227.3,201.4,ref:15378,-109.417221,40.578056,Red Fleet North tracksite (42Un563T),44,,Redfleet North,rei:34683,,txn:54518,species not entered,I
occ:545075,col:57059,Walkeria maleriensis n. gen. n. sp.,Alwalkeria maleriensis,3,txn:65488,Carnian,,237.0,227.3,ref:13245,79.633301,19.0667,Nennal (ISI),137,,"Nainial, Pranhita-Godavari Valley",,,var:65488,recombined as,
occ:545089,col:57063,Pseudotetrasauropus sp.,Pseudotetrasauropus,5,txn:77385,Rhaetian,,205.7,201.4,ref:15414,-111.129166,37.996666,Brinkerhof Spring tracksite,135,,"Circle Cliffs 1, GS-ENM",,,,,IF
occ:545090,col:57063,Grallator sp.,Grallator,5,txn:64079,Rhaetian,,205.7,201.4,ref:15414,-111.129166,37.996666,Brinkerhof Spring tracksite,135,,"Circle Cliffs 1, GS-ENM",,,,,I
occ:545094,col:57064,Pseudotetrasauropus sp.,Pseudotetrasauropus,5,txn:77385,Rhaetian,,205.7,201.4,ref:15414,-111.129166,37.996666,"Circle Cliffs 2 tracksite, GS-ENM",135,,,,,,,IF
occ:545095,col:57064,Grallator sp.,Grallator,5,txn:64079,Rhaetian,,205.7,201.4,ref:15414,-111.129166,37.996666,"Circle Cliffs 2 tracksite, GS-ENM",135,,,,,,,I
occ:545100,col:57065,Grallator sp.,Grallator,5,txn:64079,Rhaetian,Hettangian,205.7,199.5,ref:15414,-112.12278,37.205002,"Park Wash 1 tracksite, GS-ENM",2,,,,,,,I
occ:545102,col:57066,Grallator sp.,Grallator,5,txn:64079,Rhaetian,Hettangian,205.7,199.5,ref:15414,-111.309723,37.857777,"Long Canyon Pass tracksite, GS-ENM",2,,,,,,,I
occ:557169,col:57684,Saurischia indet.,Saurischia,25,txn:38505,Norian,,227.3,205.7,ref:75605,-109.82222,34.830555,"Flattops West, PFV 71",136,,"PEFO 85146, UCMP V82259",rei:37912,,,,
occ:557176,col:57685,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75613,-109.834099,35.110901,"Giving Site, PFV 231",136,,PEFO,rei:37904,,,,
occ:557177,col:57685,Coelophysis sp.,Coelophysis,5,txn:38520,Norian,,227.3,205.7,ref:15512,-109.834099,35.110901,"Giving Site, PFV 231",136,,PEFO,,,,,
occ:557183,col:57686,Neotheropoda indet.,Neotheropoda,25,txn:56397,Norian,,227.3,205.7,ref:75605,-109.807503,35.125,"Bowman Locality, PFV 89",136,,"PEFO 85165, UCMP V84244, MNA 302/23",rei:37913,,,,
occ:557184,col:57687,Coelophysidae indet.,Coelophysidae,9,txn:55478,Norian,,227.3,205.7,ref:78440,-109.807503,35.125,"Jeremiah's Perch, PFV 278",136,,,rei:38973,,,,
occ:558127,col:57917,? Atreipus sp.,Atreipus,5,txn:68367,Norian,,227.3,205.7,ref:15573,-73.909164,41.140568,Nyack Beach State Park tracksite,136,,Haverstraw,,,,,IF
occ:558128,col:57917,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:63167,-73.909164,41.140568,Nyack Beach State Park tracksite,136,,Haverstraw,,,,,I
occ:558360,col:57948,Saltopus elginensis n. gen. n. sp.,Saltopus elginensis,3,txn:56385,Carnian,Norian,237.0,205.7,ref:16888,-3.291667,57.71722,"Lossiemouth West & East Quarries, Elgin",44,,,,,,,
occ:558361,col:57949,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:78434,-3.250398,51.393559,"Bendrick Rock tracksite, Barry",136,,"Bendricks Rock, South Glamorgan",rei:19013,,,,I
occ:558362,col:57949,Gigandipus sp.,Eubrontes,5,txn:66094,Norian,,227.3,205.7,ref:15587,-3.250398,51.393559,"Bendrick Rock tracksite, Barry",136,,"Bendricks Rock, South Glamorgan",,,txn:96914,species not entered,I
occ:558365,col:57952,Brontozoum thomasi n. sp.,Anchisauripus thomasi,3,txn:85795,Late Triassic,,237.0,201.4,ref:24478,-3.72243,51.497223,"Scorlon Quarry, Newton Nottage",44,,"Schorlan Quarry, Porthcawl, Porth-Cawl",,,var:85795,recombined as,IF
occ:558388,col:122362,Camelotia sp.,Camelotia,5,txn:38647,Rhaetian,,205.7,201.4,ref:16509,-2.63,51.599998,"Aust Cliff bone bed (Ord coll, Bristol)",135,,,rei:15693,,,,
